Subject_ID,max,min,median,mean,var,rms,diff1_mean,diff2_mean,diff1_std,diff2_std,freq0,freq1,freq2,freq3,freq4,freq5,freq6,freq7
20250410-2400732861,13.8,1.0,0.6259430206713428,0.5952676379626339,0.045855022097699,0.6326125061230709,0.0001668222907551,-1.910688120798596e-05,0.0193269728010659,0.0100728432399674,18.26474126391145,0.8212676766781861,0.4001024330274311,0.0544286609888532,0.0437595252568428,0.0183669303446785,0.0120206983011883,0.0037274979525252
20250410-2400801667,-30.2,-50.9,0.7514180391699219,0.5943538463757335,0.0890736237231902,0.6650790317133891,-0.0001073848634261,-5.956123413558284e-06,0.0078746582031243,0.0038876141973508,18.298992651852775,0.0687269486672512,0.0107847907452235,0.0060664000615337,0.0047277085726295,0.0011798686193981,0.000619600516265,0.0003289073634142
20250410-2400971837,-26.1,-53.4,0.4757153866661974,0.4682017341635873,0.0665499981766596,0.5345679208954183,-0.0003634195319357,-7.023884223838868e-06,0.0129840141892642,0.0117511855899645,9.67858246851462,0.1553059015418312,0.0388942957718246,0.0225752438961869,0.0056966012825354,0.0044881098892149,0.001524539974759,0.0018413562642785
20250410-2500152128,-15.2,-23.2,0.4667044251310427,0.4861003492159159,0.0358805016308334,0.5217030296429845,-0.0019402675120743,9.920698529336684e-06,0.0160810041483537,0.0076506885188535,1.3850410114155112,0.0439764423292066,0.0578197582882092,0.0847462387727256,0.0187251608715892,0.0067826153523711,0.0030489243640614,0.0027463598864516
20250410-2500194707,10.2,-3.6,0.5863687842447141,0.5492333055241634,0.0424888845326234,0.5866396751240257,-0.000739052667092,-0.0001591959704669,0.0277080233600875,0.0158401717285827,1.6720130307147545,0.7032280914276581,0.2208653036450058,0.0750722351982928,0.0195083120183211,0.0147876095161216,0.006108702885672,0.0105487450348209
20250410-2500232274,-1.8,-63.2,0.5743836163302443,0.5583451286151331,0.037758561283865,0.5911918841899934,0.0002904604281472,-1.2644705252330182e-06,0.010999255759639,0.0055283360590085,11.442705421204597,0.3700297863821669,0.0805096910900105,0.0415012277839129,0.0101447185481305,0.0018149813187795,0.0018696997117174,0.0029060346872079
20250414-01807227,17.1,8.8,0.3113104085820147,0.3489949270227028,0.029787826315866,0.3893395502687181,-0.0002829162471519,7.56410701680949e-05,0.0391830006121983,0.02566557035069,1.5851379713747564,0.661022354642239,0.341683311458347,0.3728860776227965,0.3196794138830854,0.1128306995652022,0.0392346776355722,0.0621483613358201
20250414-2100976020,-38.7,-48.1,0.6835501105075775,0.6075417578013388,0.0694242134722041,0.6622168836148357,-0.0004978596782353,-9.758520053908788e-06,0.0115555546590315,0.0117189881186538,9.866732710489684,0.1843388008911643,0.0720609384751252,0.0219295600062097,0.0230899913534287,0.0068490653544902,0.0100100565599442,0.0052907825411831
20250414-2200167495,19.8,-14.2,0.4595061434513597,0.4571057186827368,0.0494261636172507,0.508302864117164,0.0007659757283515,-2.3537127003621367e-05,0.0348350341909235,0.0210027832214787,6.822692608155787,1.4549012835888715,0.9900198407004994,0.4303920389846207,0.1407526137106858,0.1071836462560803,0.0494721784861728,0.0446380018439119
20250414-2300827987,0.0,-10.8,0.2752560919618713,0.3326254126567156,0.0513541090775078,0.4024845018414476,0.0005105073594542,-1.0217035453906267e-05,0.0251037703992939,0.0148679850361158,6.863367411214457,0.663990010767652,0.8447845548494133,0.2698689839558839,0.1177212999171329,0.033208801906964,0.0177773684664774,0.0105657474146902
20250414-24004794444,3.3,-32.5,0.5110921926147259,0.5333160304755957,0.0565389348687143,0.583922018107693,0.0004178194895168,2.428940274907724e-05,0.0213058432153346,0.0116602550333149,4.639152541214986,0.5912202073662328,0.240035842532988,0.1231081870973148,0.0555944543072295,0.0277202151746196,0.0219007043652962,0.0108753498982762
20250414-2400656736,102.6,55.7,0.5820490441754589,0.4763208450778416,0.0940562806469227,0.5665137492617385,0.0009683939138942,3.49329375985404e-05,0.0159545690702442,0.0085911190566546,13.485450286585433,0.4896137042109242,0.3426007145588775,0.1110728597863348,0.0447741490175273,0.0263419348028544,0.009046154559189,0.005232509571538
20250414-2400838260,-27.9,-38.8,0.487493857359722,0.5032502603265997,0.0613839806275881,0.5609320860374976,-0.0001605654731873,2.3832518318873253e-05,0.0115844357578426,0.0062691399858936,6.305067250837838,0.0890922882259557,0.0440752584051808,0.019673321604422,0.0039531377741553,0.0035817134383456,0.0059151029895761,0.0025690309276055
20250414-2400849699,2.5,-3.4,0.5267788780696065,0.5039819509423535,0.0293904151662107,0.5323422038894452,-1.012298623160351e-05,-2.891332762795593e-05,0.0203133194776706,0.0196849540173356,8.374177619429975,0.0954045197413912,0.0120329430564911,0.0178637746774818,0.0086024103279833,0.0014205099671064,0.0016177147675694,0.0003536619671609
20250414-2400868326,0.5,-2.8,0.4733139006263418,0.4806443155620097,0.0371831706141543,0.5178823502459098,0.0013311328216555,-0.0001587449790475,0.0261148021997505,0.0202530346184,6.040917329837282,0.3160769079417492,0.1719996041569258,0.0815139343484014,0.0634909299245498,0.0398114312349649,0.013006065636116,0.0088870652263729
20250414-2400930500,-20.5,-41.0,0.32114982595981,0.382837335331985,0.0554246187873188,0.4494319126535338,0.0006639353925721,-1.4209181692894354e-06,0.0193385202770709,0.0095408860826083,4.905982333061905,0.8904032913781419,0.1853369257596599,0.069219111441152,0.0388870797341405,0.0110539157589728,0.0034738509370094,0.0013057909016004
20250414-2500000520,21.5,2.3,0.4436957576073831,0.5089423833295593,0.0713590373572799,0.574788123491128,0.0005285937515617,-0.0001539633040429,0.0164935830165905,0.0136207666683644,6.976110714618508,0.132790551149113,0.0772815698128255,0.0292274563564263,0.0102823285625175,0.0129131683753639,0.0087920539086138,0.00610516262669
20250414-2500016156,-8.3,-26.3,0.51768657718738,0.4866675079062729,0.07599114949088,0.5593178101424825,0.0005950081631623,-2.720479216211217e-05,0.0208986002904269,0.0089253728808302,10.634517622740823,0.5677342780095092,0.2538037771357763,0.0377427820618466,0.0244456178741807,0.0054836147116351,0.0017652926643297,0.0019949099622411
20250414-2500034812,19.4,-7.9,0.4033022422231282,0.3924598537978404,0.0706290658289297,0.4739765845186363,0.0006030572156399,-3.1205537490671075e-06,0.0193505223158281,0.0099077954569689,15.609474401697671,2.1241065736192946,0.400239495135463,0.1608505210728486,0.0478754410033247,0.0216568580856814,0.0191464263552102,0.0114810234026058
20250414-2500056995,-1.0,-10.4,0.4436303876070304,0.4730810109640847,0.0391704460039867,0.512811943053969,-0.0004928746882204,-0.0002619340687787,0.040027151009488,0.0263200614293787,1.967704392993236,0.490466541654483,0.6774290652508781,0.1397446312944435,0.0921060424155871,0.049002684309811,0.0191810063796641,0.0319841850400812
20250414-2500077030,-5.1,-28.9,0.23623986254433,0.3911353978911649,0.1134992378471685,0.5162229531226294,-0.0017363600985382,5.693108558700459e-05,0.0116408928353135,0.0062290728065681,11.22499314944261,0.0485201736370187,0.0082544206503751,0.0047977648284114,0.0010709992534304,0.0014952038849562,0.0013282291152389,0.0002626578209416
20250414-2500114491,16.2,-19.6,0.3855150063065148,0.4058756027830807,0.030526414603675,0.441883943517078,0.0006791334007679,-1.1942138178951158e-05,0.023982446363857,0.0148257363994825,8.408864301271647,0.8949918182243414,0.3658184907749179,0.118676837107633,0.1495632808302383,0.1643340571462425,0.0231284555229954,0.0249199226077613
20250414-2500234231,4.8,-30.3,0.4098139948570543,0.4196799974105504,0.060584678652214,0.4865346635942125,0.0016891572500231,3.408271613843189e-05,0.0240882457920037,0.010337641100011,4.802695322107253,0.9291724079809528,0.2453522588376493,0.0922506276275964,0.0519681902067175,0.0156451299465504,0.0069228697437913,0.0025526243389302
20250414-2500247012,-19.5,-27.8,0.3099455683505488,0.3222866586135381,0.038921284464315,0.3778756075543833,-0.0007025966123952,-7.422205412524736e-06,0.0222233573170471,0.0107094692512649,3.9379989113211273,0.2945742811399386,0.1705228399416162,0.0512337456531032,0.0212023156141588,0.0045264877688256,0.0023632112531006,0.0009216230098865
20250414-2500255119,-24.3,-44.9,0.3523851361156241,0.4764300390881187,0.0801150724237541,0.5541666306890558,0.0006032646456168,1.91098805661609e-06,0.0097766824874264,0.0065276367123723,13.1468331299385,0.2619944913554313,0.0405531881330422,0.0209582652780993,0.009722423804305,0.0053136975587424,0.0019354387968313,0.0010396718228156
20250415-00921619,1.1,-22.9,0.5784505762731018,0.515931879176371,0.054049058791583,0.565892889814004,0.0001574208224032,-2.1416723677070976e-05,0.0143864091286352,0.0069245521476057,12.35833348145018,0.2461982341646053,0.0955818770979845,0.0728043019153089,0.0239421346167816,0.0036867525846427,0.00240664174502,0.0019121280444272
20250415-01371111,12.7,0.8,0.4100434412651375,0.4467148097756852,0.0525412011793475,0.5020909503787876,-0.0007427722091558,-1.2889458325726683e-05,0.0175522721319428,0.0065934934562004,4.839673897725292,0.6648499759419514,0.1871349857807981,0.0575096066463297,0.0104607389422923,0.0039230806932974,0.0014957718502314,0.0017478013056395
20250415-2100006416,-2.0,-13.4,0.4462679060744225,0.4531562015607527,0.0410343479174847,0.4963717265623156,-0.000883530277812,6.346765815081828e-05,0.02764387180493,0.017615150109511,0.7155253172744105,0.3360369704178866,0.1804006233704864,0.0915010627780906,0.0454735353874094,0.0172939375354079,0.0081260595245069,0.0068753984920258
20250415-2200974617,7.9,-14.8,0.3905117854070798,0.4355039403609907,0.1091383158475176,0.5466278422450388,0.0006117166801913,-2.3737338794237545e-06,0.007703210315887,0.0048796013340346,5.87621496318635,0.1427012269705746,0.031798974599554,0.0104278701991424,0.0039715009545464,0.0006508781968917,0.0003365219448073,0.0002399862793277
20250415-2300750931,-6.5,-44.6,0.1652362514925976,0.2121649534783054,0.0296935601680337,0.2733267781474864,0.0008020263009635,-1.715160387316666e-06,0.0076086911936381,0.0031772671324059,4.065711035267464,0.0693682692417426,0.0245031369019782,0.0044865470850699,0.0047493236128031,0.0013641609065024,0.0006670854597268,0.0004067232582588
20250415-2300830229,30.5,-38.2,0.5941011424113208,0.4874622411276869,0.0695648609983662,0.5542420928832393,0.0003882808065295,-6.529025398875607e-07,0.012250184486536,0.0072486019308461,19.59185565737858,0.2111011204976394,0.1006868761448195,0.0857379374591799,0.0472913161166681,0.0144003169694674,0.0081555833373551,0.0095391332536404
